Status,Layer Name,Old Hosting Location,New Hosting Location,DUA Required,GII Access Required,Deprecation Justification,Agency,External Landing Page,Open REST Service,Old Secure ID,New ID,Open ID
Deprecate,EPA Resource Conservation and Recovery Act Treatment Storage and Disposal (RCRATSD) Facilities,https://geoplatform.maps.arcgis.com/home/item.html?id=b180839412b64226a35422ea6a1a5b06,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=0b30c57359194330bb89c9b3cf9c0bd5,https://services.arcgis.com/cJ9YHowT8TU7DUyn/arcgis/rest/services/FRS_INTERESTS_RCRA_TSD/FeatureServer,Please see GII,N/A,b180839412b64226a35422ea6a1a5b06
Deprecate,EPA Emergency Response (ER) Risk Management Plan (RMP) Facilities,https://geoplatform.maps.arcgis.com/home/item.html?id=477c87e78f5b4453b810520394277483,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=370365ee65ef46bc8f1b010aad931294,https://services.arcgis.com/cJ9YHowT8TU7DUyn/ArcGIS/rest/services/FRS_INTERESTS_RMP/FeatureServer/0,Please see GII,N/A,477c87e78f5b4453b810520394277483
Deprecate,EPA Superfund Enterprise Management System (SEMS) Sites,https://geoplatform.maps.arcgis.com/home/item.html?id=e2442b425b114b7588bdb27ba128af95,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=7dd2b44b4cfc4f75b034a7bbe86c0a60,https://services.arcgis.com/cJ9YHowT8TU7DUyn/arcgis/rest/services/FRS_INTERESTS_SEMS/FeatureServer,Please see GII,N/A,e2442b425b114b7588bdb27ba128af95
Deprecate,EPA Facility Registry Service (FRS) - Toxic Release Inventory (TRI) ,https://geoplatform.maps.arcgis.com/home/item.html?id=2c4a0b5f85b945f8a67125e6a93fa7fe,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=de71cdcedc924aca86af4f838744fce7,https://services.arcgis.com/cJ9YHowT8TU7DUyn/arcgis/rest/services/FRS_INTERESTS_TRI/FeatureServer,Please see GII,N/A,2c4a0b5f85b945f8a67125e6a93fa7fe
Deprecate,EPA Facility Registry Service (FRS) - Toxic Substances Control Act (TSCA),https://geoplatform.maps.arcgis.com/home/item.html?id=6fb542c0b9e44082a53300b73577329c,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=3c8a335f4b5243a188fd75472459e567,https://services.arcgis.com/cJ9YHowT8TU7DUyn/ArcGIS/rest/services/FRS_INTERESTS_TSCA/FeatureServer/0,Please see GII,N/A,6fb542c0b9e44082a53300b73577329c
Deprecate,Environmental Protection Agency (EPA) Facility Registry Service (FRS) Power Plants,https://geoplatform.maps.arcgis.com/home/item.html?id=205d84e34d7f4dbc8ddc9d7902151ca7,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=2a1459ac9b03469e87c2e7785cc188a9,https://services.arcgis.com/cJ9YHowT8TU7DUyn/arcgis/rest/services/FRS_PowerPlants/FeatureServer,Please see GII,N/A,205d84e34d7f4dbc8ddc9d7902151ca7
Deprecate,EPA Facility Registry Service (FRS) - Integrated Compliance Information System (ICIS) Wastewater Treatment Plants,https://geoplatform.maps.arcgis.com/home/item.html?id=4b9bac25263047c19e617d7bd7b30701,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=0895b107f9184e7cb31707767b506a64,https://services.arcgis.com/cJ9YHowT8TU7DUyn/arcgis/rest/services/FRS_Wastewater/FeatureServer,Please see GII,N/A,4b9bac25263047c19e617d7bd7b30701
Deprecate,American Red Cross Headquarters,https://geoplatform.maps.arcgis.com/home/item.html?id=f34333da2b524e9e930015b198ab427a,N/A,No,No,No longer supported as part of the HIFLD mission,American Red Cross,https://arc-nhq-gis.maps.arcgis.com/home/item.html?id=8c6753c3c5814d05be65723cd4615d7c,https://services.arcgis.com/pGfbNJoYypmNq86F/ArcGIS/rest/services/Master_ARC_Geography_2022/FeatureServer/0,Please see GII,N/A,f34333da2b524e9e930015b198ab427a
Deprecate,American Red Cross Divisions,https://geoplatform.maps.arcgis.com/home/item.html?id=a0adc1fc93e74c0b9d9ccfb5b7e2d64f,N/A,No,No,No longer supported as part of the HIFLD mission,American Red Cross,https://arc-nhq-gis.maps.arcgis.com/home/item.html?id=8c6753c3c5814d05be65723cd4615d7c,https://services.arcgis.com/pGfbNJoYypmNq86F/ArcGIS/rest/services/Master_ARC_Geography_2022/FeatureServer/1,Please see GII,N/A,a0adc1fc93e74c0b9d9ccfb5b7e2d64f
Deprecate,American Red Cross Regions,https://geoplatform.maps.arcgis.com/home/item.html?id=2b3c091f71624ab3b816a9c98665cf9f,N/A,No,No,No longer supported as part of the HIFLD mission,American Red Cross,https://arc-nhq-gis.maps.arcgis.com/home/item.html?id=8c6753c3c5814d05be65723cd4615d7c,https://services.arcgis.com/pGfbNJoYypmNq86F/ArcGIS/rest/services/Master_ARC_Geography_2022/FeatureServer/2,Please see GII,N/A,2b3c091f71624ab3b816a9c98665cf9f
Deprecate,American Red Cross Chapter,https://geoplatform.maps.arcgis.com/home/item.html?id=75c9d8cb606b455c8d2d2a57581df9b2,N/A,No,No,No longer supported as part of the HIFLD mission,American Red Cross,https://arc-nhq-gis.maps.arcgis.com/home/item.html?id=8c6753c3c5814d05be65723cd4615d7c,https://services.arcgis.com/pGfbNJoYypmNq86F/ArcGIS/rest/services/Master_ARC_Geography_2022/FeatureServer/3,Please see GII,N/A,75c9d8cb606b455c8d2d2a57581df9b2
Deprecate,American Red Cross Counties / Chapters / Regions / Divisions,https://geoplatform.maps.arcgis.com/home/item.html?id=42778f5eae7a4e4c80d98fe82c1d4099,N/A,No,No,No longer supported as part of the HIFLD mission,American Red Cross,https://arc-nhq-gis.maps.arcgis.com/home/item.html?id=8c6753c3c5814d05be65723cd4615d7c,https://services.arcgis.com/pGfbNJoYypmNq86F/ArcGIS/rest/services/Master_ARC_Geography_2022/FeatureServer/5,Please see GII,N/A,42778f5eae7a4e4c80d98fe82c1d4099
Deprecate,US Fish and Wildlife Service Corporate Master Table (CMT),https://geoplatform.maps.arcgis.com/home/item.html?id=00673c617dfd4079a4b4ceb58c725c34,N/A,No,No,No longer supported as part of the HIFLD mission,US Fish and Wildlife Service Open Data,https://gis-fws.opendata.arcgis.com/datasets/fws::fws-hq-ba-cmt-locations/about,https://services.arcgis.com/QVENGdaPbd4LUkLV/arcgis/rest/services/FWS_HQ_BA_CMT_Locations/FeatureServer,Please see GII,N/A,00673c617dfd4079a4b4ceb58c725c34
Deprecate,FWS HQ ES Critical Habitat,https://geoplatform.maps.arcgis.com/home/item.html?id=0637d09a674045b9bca7ee159d1fe163,N/A,No,No,No longer supported as part of the HIFLD mission,US Fish and Wildlife Service Open Data,https://gis-fws.opendata.arcgis.com/maps/794de45b9d774d21aed3bf9b5313ee24/about,https://services.arcgis.com/QVENGdaPbd4LUkLV/ArcGIS/rest/services/USFWS_Critical_Habitat/FeatureServer,Please see GII,N/A,0637d09a674045b9bca7ee159d1fe163
Deprecate,PAD-US Manager Name,https://geoplatform.maps.arcgis.com/home/item.html?id=c36a63aa25c2470eab7d899b49f41596,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Geological Survey,https://usgs.maps.arcgis.com/home/item.html?id=d1c464bac63d44bc88a4a059dc69d259,https://services.arcgis.com/v01gqwM5QqNysAAi/ArcGIS/rest/services/Manager_Name_PADUS/FeatureServer/0,Please see GII,N/A,c36a63aa25c2470eab7d899b49f41596
Deprecate,PAD-US Protection Mechanism Category,https://geoplatform.maps.arcgis.com/home/item.html?id=e80a13374cb74cf2bba8903867b29997,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Geological Survey,https://usgs.maps.arcgis.com/home/item.html?id=22670023fd124c799d5ddd08297dde85,https://services.arcgis.com/v01gqwM5QqNysAAi/ArcGIS/rest/services/Protection_Mechanism_Category_PADUS/FeatureServer/0,Please see GII,N/A,e80a13374cb74cf2bba8903867b29997
Deprecate,Alternative Fueling Stations,https://geoplatform.maps.arcgis.com/home/item.html?id=b6da38d535cc4c998015ee470eadbf27,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::alternative-fueling-stations/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/Alternative_Fueling_Stations/FeatureServer/0,Please see GII,N/A,b6da38d535cc4c998015ee470eadbf27
Deprecate,Amtrak Stations,https://geoplatform.maps.arcgis.com/home/item.html?id=ca30b4a021c54ca6815f2d4b938b7b39,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::amtrak-stations/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Amtrak_Stations/FeatureServer/0,Please see GII,N/A,ca30b4a021c54ca6815f2d4b938b7b39
Deprecate,Aviation Facilities,https://geoplatform.maps.arcgis.com/home/item.html?id=ebb0c70c33164a1097b47536c9850e72,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::aviation-facilities/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Aviation_Facilities/FeatureServer/0,Please see GII,N/A,ebb0c70c33164a1097b47536c9850e72
Deprecate,Ferry Routes,https://geoplatform.maps.arcgis.com/home/item.html?id=86ada48e39724f5ba76ae945d4a199a7,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::ferry-routes/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Ferry_Routes/FeatureServer/0,Please see GII,N/A,86ada48e39724f5ba76ae945d4a199a7
Deprecate,Ferry Terminals,https://geoplatform.maps.arcgis.com/home/item.html?id=d3b67f8a5bf24011889d1c8daab7091a,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::ferry-terminals/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Ferry_Terminals/FeatureServer/0,Please see GII,N/A,d3b67f8a5bf24011889d1c8daab7091a
Deprecate,Intermodal Freight Facilities Air-to-Truck,https://geoplatform.maps.arcgis.com/home/item.html?id=952000e800d44215811d9f4bd4414111,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::intermodal-freight-facilities-air-to-truck/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Intermodal_Freight_Facilities_Air_to_Truck/FeatureServer/0,Please see GII,N/A,952000e800d44215811d9f4bd4414111
Deprecate,Intermodal Freight Facilities Marine Roll-on/Roll-off,https://geoplatform.maps.arcgis.com/home/item.html?id=722e79137ab540b49e56ca2e8f649b8c,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::intermodal-freight-facilities-marine-roll-on-roll-off/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Intermodal_Freight_Facilities_Marine_Roll_on_Roll_off/FeatureServer/0,Please see GII,N/A,722e79137ab540b49e56ca2e8f649b8c
Deprecate,Intermodal Freight Facilities Rail TOFC/COFC,https://geoplatform.maps.arcgis.com/home/item.html?id=73cf88f11d0f451089c5e023ef6aee6d,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::intermodal-freight-facilities-rail-tofc-cofc/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Intermodal_Freight_Facilities_Rail_TOFC_COFC/FeatureServer/0,Please see GII,N/A,73cf88f11d0f451089c5e023ef6aee6d
Deprecate,Intermodal Passenger Connectivity Database (IPCD),https://geoplatform.maps.arcgis.com/home/item.html?id=916434aa879b4d25be8a8013d9cc0af5,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::intermodal-passenger-connectivity-database-ipcd/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Intermodal_Passenger_Connectivity_Database/FeatureServer/0,Please see GII,N/A,916434aa879b4d25be8a8013d9cc0af5
Deprecate,National Bridge Inventory (NBI),https://geoplatform.maps.arcgis.com/home/item.html?id=a9b05a595ff94f3fa3888d1240545740,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::national-bridge-inventory/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_National_Bridge_Inventory/FeatureServer/0,Please see GII,N/A,a9b05a595ff94f3fa3888d1240545740
Deprecate,National Transit Map Agencies,https://geoplatform.maps.arcgis.com/home/item.html?id=946f18c42b9840eba96667ad3a75704d,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::national-transit-map-agencies/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/ArcGIS/rest/services/NTAD_National_Transit_Map_Agencies/FeatureServer/0,Please see GII,N/A,946f18c42b9840eba96667ad3a75704d
Deprecate,National Transit Map Routes,https://geoplatform.maps.arcgis.com/home/item.html?id=f59a9eecd62240f59de4d1c3e4c335c7,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::national-transit-map-routes/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_National_Transit_Map_Routes/FeatureServer/0,Please see GII,N/A,f59a9eecd62240f59de4d1c3e4c335c7
Deprecate,National Transit Map Stops,https://geoplatform.maps.arcgis.com/home/item.html?id=621384382e364b6d98c368248e042814,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::national-transit-map-stops/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/ArcGIS/rest/services/NTAD_National_Transit_Map_Stops/FeatureServer/0,Please see GII,N/A,621384382e364b6d98c368248e042814
Deprecate,National Tunnel Inventory,https://geoplatform.maps.arcgis.com/home/item.html?id=02bfe3163c1842bfb2b5728807288853,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::national-tunnel-inventory/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_National_Tunnel_Inventory/FeatureServer/0,Please see GII,N/A,02bfe3163c1842bfb2b5728807288853
Deprecate,North American Rail Network Lines,https://geoplatform.maps.arcgis.com/home/item.html?id=70a1dfb3a6c7492894e97dd35d3e5428,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::north-american-rail-network-lines/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_North_American_Rail_Network_Lines/FeatureServer/0,Please see GII,N/A,70a1dfb3a6c7492894e97dd35d3e5428
Deprecate,North American Rail Network Nodes,https://geoplatform.maps.arcgis.com/home/item.html?id=6d86661a4f7b45c2a2c155ff5d1fbe23,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::north-american-rail-network-nodes/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_North_American_Rail_Network_Nodes/FeatureServer/0,Please see GII,N/A,6d86661a4f7b45c2a2c155ff5d1fbe23
Deprecate,Railroad Bridges,https://geoplatform.maps.arcgis.com/home/item.html?id=1eb2dab9f283413e9e175427d74f51e2,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::railroad-bridges/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Railroad_Bridges/FeatureServer/0,Please see GII,N/A,1eb2dab9f283413e9e175427d74f51e2
Deprecate,Railroad Grade Crossings,https://geoplatform.maps.arcgis.com/home/item.html?id=e4c7b11a53b240abb0538466e04d9709,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::railroad-grade-crossings/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Railroad_Grade_Crossings/FeatureServer/0,Please see GII,N/A,e4c7b11a53b240abb0538466e04d9709
Deprecate,Travel Monitoring Analysis System (TMAS) Stations,https://geoplatform.maps.arcgis.com/home/item.html?id=f4e62fe944cb489ab5131c25105348fe,N/A,No,No,No longer supported as part of the HIFLD mission,Department of Transportation,https://geodata.bts.gov/datasets/usdot::travel-monitoring-analysis-system-stations/about,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Travel_Monitoring_Analysis_System_Stations/FeatureServer/0,Please see GII,N/A,f4e62fe944cb489ab5131c25105348fe
Deprecate,Address Ranges,https://geoplatform.maps.arcgis.com/home/item.html?id=c65cc7b0bd5b4c2b81da97b96a759b00,N/A,,,No longer supported as part of the HIFLD mission,Census,https://www2.census.gov/geo/tiger/TGRGDB24/tlgdb_2024_a_us_addr.gdb.zip,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Address_Ranges_2024/FeatureServer,Please see GII,N/A,c65cc7b0bd5b4c2b81da97b96a759b00
Deprecate,Agricultural Minerals Operations,https://geoplatform.maps.arcgis.com/home/item.html?id=d4ec6e75c4e8495397562ac7c5f49f1c,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Agricultural_Minerals_Operations/FeatureServer,Please see GII,N/A,d4ec6e75c4e8495397562ac7c5f49f1c
Deprecate,Aquifers,https://geoplatform.maps.arcgis.com/home/item.html?id=d2ce672fda1f44089af659b629d11458,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.sciencebase.gov/catalog/item/63140610d34e36012efa385d,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Aquifers/FeatureServer,Please see GII,N/A,d2ce672fda1f44089af659b629d11458
Deprecate,US Coal Fields,https://geoplatform.maps.arcgis.com/home/item.html?id=13ad01f317f74e5989c3ee199496fa32,N/A,,,No longer supported as part of the HIFLD mission,Federal Judicial Center,https://pubs.usgs.gov/of/2012/1205/Downloads/,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Coal_Fields_of_the_Conterminous_United_States/FeatureServer,Please see GII,N/A,13ad01f317f74e5989c3ee199496fa32
Deprecate,Construction Minerals Operations,https://geoplatform.maps.arcgis.com/home/item.html?id=5a82d05eda074afcb68f7799af9fede1,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Construction_Minerals_Operations/FeatureServer,Please see GII,N/A,5a82d05eda074afcb68f7799af9fede1
Deprecate,Crushed Stone Operations,https://geoplatform.maps.arcgis.com/home/item.html?id=665d4ed3e0c74f4d8897792e608187b6,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Crushed_Stone_Operations/FeatureServer,Please see GII,N/A,665d4ed3e0c74f4d8897792e608187b6
Deprecate,Dialysis Centers,https://geoplatform.maps.arcgis.com/home/item.html?id=a600e72a409646cc9b617d104ecb5c60,N/A,,,No longer supported as part of the HIFLD mission,,,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Dialysis_Centers/FeatureServer,Please see GII,N/A,a600e72a409646cc9b617d104ecb5c60
Deprecate,FDIC Insured Banks,https://geoplatform.maps.arcgis.com/home/item.html?id=a7edefb7a17c4b419be9ab5b09fca930,N/A,,,No longer supported as part of the HIFLD mission,Federal Deposit Insurance Corporation,https://s3-us-gov-west-1.amazonaws.com/cg-2e5c99a6-e282-42bf-9844-35f5430338a5/downloads/locations.csv,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/FDIC_InsuredBanks/FeatureServer,Please see GII,N/A,a7edefb7a17c4b419be9ab5b09fca930
Deprecate,Ferrous Metal Mines,https://geoplatform.maps.arcgis.com/home/item.html?id=e58b19e244b4439b90cbecd3a87a30f8,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Ferrous_Metal_Mines/FeatureServer,Please see GII,N/A,e58b19e244b4439b90cbecd3a87a30f8
Deprecate,Ferrous Metal Processing Plants,https://geoplatform.maps.arcgis.com/home/item.html?id=7fbf1229a9674bdbbaba55d2c195b6fe,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Ferrous_Metal_Process_Plants/FeatureServer,Please see GII,N/A,7fbf1229a9674bdbbaba55d2c195b6fe
Deprecate,Mines and Mineral Resources,https://geoplatform.maps.arcgis.com/home/item.html?id=be32bfd235b34b16b241a5043e1de880,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Mines_and_Mineral_Resources/FeatureServer,Please see GII,N/A,be32bfd235b34b16b241a5043e1de880
Deprecate,Miscellaneous Industrial Mineral Operations,https://geoplatform.maps.arcgis.com/home/item.html?id=636e283fc23645dfaeebdac5d9254776,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Miscellaneous_Industrial_Mineral_Operations/FeatureServer,Please see GII,N/A,636e283fc23645dfaeebdac5d9254776
Deprecate,NCUA Insured Credit Unions,https://geoplatform.maps.arcgis.com/home/item.html?id=b25fb3a402354ff6a058b9305c829f98,N/A,,,No longer supported as part of the HIFLD mission,National Credit Union Administration,https://ncua.gov/analysis/credit-union-corporate-call-report-data/ncua-quarterly-us-map-review/first-quarter-2025,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/NCUA_Insured_Credit_Unions/FeatureServer,Please see GII,N/A,b25fb3a402354ff6a058b9305c829f98
Deprecate,Nonferrous Metal Mines,https://geoplatform.maps.arcgis.com/home/item.html?id=3ddcbfa84a5841c8920efea554846604,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Nonferrous_Metal_Mines/FeatureServer,Please see GII,N/A,3ddcbfa84a5841c8920efea554846604
Deprecate,Nonferrous Metal Processing Plants,https://geoplatform.maps.arcgis.com/home/item.html?id=125e3e76d833455daf75284f9871e6cf,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Nonferrous_Metal_Processing_Plants/FeatureServer,Please see GII,N/A,125e3e76d833455daf75284f9871e6cf
Deprecate,Public Refrigerated Warehouses,https://geoplatform.maps.arcgis.com/home/item.html?id=22c3961adfdb4a8daffdc2d6277b9633,N/A,,,No longer supported as part of the HIFLD mission,Global Cold Chain Alliance,https://www.gcca.org/directory/,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Public_Refrigerated_Warehouses/FeatureServer,Please see GII,N/A,22c3961adfdb4a8daffdc2d6277b9633
Deprecate,Refractory Abrasive and Other Industrial Mineral Operations,https://geoplatform.maps.arcgis.com/home/item.html?id=780a3a345ee0428a9486914afdac9232,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Refractory_Abrasive_and_Other_Industrial_Mineral_Operations/FeatureServer,Please see GII,N/A,780a3a345ee0428a9486914afdac9232
Deprecate,Sand and Gravel Operations,https://geoplatform.maps.arcgis.com/home/item.html?id=9d3ec7cf50ba4324a67b01cc62ee817e,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.usgs.gov/publications/mineral-resources-data-system-mrds,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Sand_and_Gravel_Operations/FeatureServer,Please see GII,N/A,9d3ec7cf50ba4324a67b01cc62ee817e
Deprecate,"Seismic Hazard Model PGA with 2%, 5%, or 10% Probability in 50 years",https://geoplatform.maps.arcgis.com/home/item.html?id=4b4d9355213a4293b73e487d4882185a,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.sciencebase.gov/catalog/item/64ff886dd34ed30c2057b4d9,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Seismic_Ground_Motion_Hazards_with_2_5_or_10_Percent_Probability_in_50_years/FeatureServer,Please see GII,N/A,4b4d9355213a4293b73e487d4882185a
Deprecate,"Seismic Hazard Model SA with 2%, 5%, or 10% Probability in 50 years",https://geoplatform.maps.arcgis.com/home/item.html?id=d2be2f3a6cf04e8fb7a7de8c70ad0748,N/A,,,No longer supported as part of the HIFLD mission,U.S. Geological Survey ,https://www.sciencebase.gov/catalog/item/64ff886dd34ed30c2057b4d9,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Seismic_Hazard_Model_Spectral_Accelerations_with_2_5_or_10_Percent_Probability_in_50_years/FeatureServer,Please see GII,N/A,d2be2f3a6cf04e8fb7a7de8c70ad0748
Deprecate,Supplemental Colleges,https://geoplatform.maps.arcgis.com/home/item.html?id=284d5c00b0d046e18eddff4017927dd1,N/A,,,No longer supported as part of the HIFLD mission,,,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Supplemental_Colleges/FeatureServer,Please see GII,N/A,284d5c00b0d046e18eddff4017927dd1
Deprecate,US International Boundaries,https://geoplatform.maps.arcgis.com/home/item.html?id=12a56832b66c43699902c2af367ba2e6,N/A,,,No longer supported as part of the HIFLD mission,Census,https://www2.census.gov/geo/tiger/TIGER2024/INTERNATIONALBOUNDARY/tl_2024_us_internationalboundary.zip,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/tl_2023_us_internationalboundary/FeatureServer,Please see GII,N/A,12a56832b66c43699902c2af367ba2e6
Deprecate,Truck Driving Schools,https://geoplatform.maps.arcgis.com/home/item.html?id=8264664d1f53439f9d722fac2713b77b,N/A,,,No longer supported as part of the HIFLD mission,,,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Truck_Driving_Schools/FeatureServer,Please see GII,N/A,8264664d1f53439f9d722fac2713b77b
